GlobalID_Qdt,decimalLatitude,decimalLongitude,LIT,unitName,subunitName,eventDate,recordedBy,quadratSize,managementAction,taxonID,vernacularName,stratum,plantHeight,nSeedHeads,eventRemarks,GlobalID_seed,measurementType,measurementValue
347,41.48125695,-120.513859,MDC,Grandma Tract 10,,8/24/2020 19:42,JS,30x30cm,none,502210,Watergrass,medium,58,32,,347_1,f2t_length_mm,36
347,41.48125695,-120.513859,MDC,Grandma Tract 10,,8/24/2020 19:42,JS,30x30cm,none,502210,Watergrass,medium,58,32,,347_2,sh_length_mm,180
347,41.48125695,-120.513859,MDC,Grandma Tract 10,,8/24/2020 19:42,JS,30x30cm,none,502210,Watergrass,medium,58,32,,347_2,f2t_length_mm,24
347,41.48125695,-120.513859,MDC,Grandma Tract 10,,8/24/2020 19:42,JS,30x30cm,none,502210,Watergrass,medium,58,32,,347_3,sh_length_mm,202
347,41.48125695,-120.513859,MDC,Grandma Tract 10,,8/24/2020 19:42,JS,30x30cm,none,502210,Watergrass,medium,58,32,,347_3,f2t_length_mm,28
347,41.48125695,-120.513859,MDC,Grandma Tract 10,,8/24/2020 19:42,JS,30x30cm,none,502210,Watergrass,medium,58,32,,347_4,sh_length_mm,176
347,41.48125695,-120.513859,MDC,Grandma Tract 10,,8/24/2020 19:42,JS,30x30cm,none,502210,Watergrass,medium,58,32,,347_4,f2t_length_mm,24
347,41.48125695,-120.513859,MDC,Grandma Tract 10,,8/24/2020 19:42,JS,30x30cm,none,502210,Watergrass,medium,58,32,,347_5,sh_length_mm,144
347,41.48125695,-120.513859,MDC,Grandma Tract 10,,8/24/2020 19:42,JS,30x30cm,none,502210,Watergrass,medium,58,32,,347_5,f2t_length_mm,28
348,41.48174092,-120.5188531,MDC,Grandma Tract 8,,8/24/2020 23:12,JS,30x30cm,none,502210,Watergrass,low,21,4,,348_1,sh_length_mm,40
348,41.48174092,-120.5188531,MDC,Grandma Tract 8,,8/24/2020 23:12,JS,30x30cm,none,502210,Watergrass,low,21,4,,348_1,f2t_length_mm,0
348,41.48174092,-120.5188531,MDC,Grandma Tract 8,,8/24/2020 23:12,JS,30x30cm,none,502210,Watergrass,low,21,4,,348_2,sh_length_mm,46
348,41.48174092,-120.5188531,MDC,Grandma Tract 8,,8/24/2020 23:12,JS,30x30cm,none,502210,Watergrass,low,21,4,,348_2,f2t_length_mm,0
348,41.48174092,-120.5188531,MDC,Grandma Tract 8,,8/24/2020 23:12,JS,30x30cm,none,502210,Watergrass,low,21,4,,348_3,sh_length_mm,20
348,41.48174092,-120.5188531,MDC,Grandma Tract 8,,8/24/2020 23:12,JS,30x30cm,none,502210,Watergrass,low,21,4,,348_3,f2t_length_mm,0
348,41.48174092,-120.5188531,MDC,Grandma Tract 8,,8/24/2020 23:12,JS,30x30cm,none,502210,Watergrass,low,21,4,,348_4,sh_length_mm,80
348,41.48174092,-120.5188531,MDC,Grandma Tract 8,,8/24/2020 23:12,JS,30x30cm,none,502210,Watergrass,low,21,4,,348_4,f2t_length_mm,32
348,41.48174092,-120.5188531,MDC,Grandma Tract 8,,8/24/2020 23:12,JS,30x30cm,none,502210,Watergrass,low,21,4,,348_5,sh_length_mm,0
348,41.48174092,-120.5188531,MDC,Grandma Tract 8,,8/24/2020 23:12,JS,30x30cm,none,502210,Watergrass,low,21,4,,348_5,f2t_length_mm,0
349,41.48178227,-120.5187374,MDC,Grandma Tract 8,,8/24/2020 23:17,JS,30x30cm,none,502210,Watergrass,low,20,6,,349_1,sh_length_mm,60
349,41.48178227,-120.5187374,MDC,Grandma Tract 8,,8/24/2020 23:17,JS,30x30cm,none,502210,Watergrass,low,20,6,,349_1,f2t_length_mm,28
349,41.48178227,-120.5187374,MDC,Grandma Tract 8,,8/24/2020 23:17,JS,30x30cm,none,502210,Watergrass,low,20,6,,349_2,sh_length_mm,60
349,41.48178227,-120.5187374,MDC,Grandma Tract 8,,8/24/2020 23:17,JS,30x30cm,none,502210,Watergrass,low,20,6,,349_2,f2t_length_mm,28
349,41.48178227,-120.5187374,MDC,Grandma Tract 8,,8/24/2020 23:17,JS,30x30cm,none,502210,Watergrass,low,20,6,,349_3,sh_length_mm,46
349,41.48178227,-120.5187374,MDC,Grandma Tract 8,,8/24/2020 23:17,JS,30x30cm,none,502210,Watergrass,low,20,6,,349_3,f2t_length_mm,18
349,41.48178227,-120.5187374,MDC,Grandma Tract 8,,8/24/2020 23:17,JS,30x30cm,none,502210,Watergrass,low,20,6,,349_4,sh_length_mm,80
349,41.48178227,-120.5187374,MDC,Grandma Tract 8,,8/24/2020 23:17,JS,30x30cm,none,502210,Watergrass,low,20,6,,349_4,f2t_length_mm,30
349,41.48178227,-120.5187374,MDC,Grandma Tract 8,,8/24/2020 23:17,JS,30x30cm,none,502210,Watergrass,low,20,6,,349_5,sh_length_mm,78
349,41.48178227,-120.5187374,MDC,Grandma Tract 8,,8/24/2020 23:17,JS,30x30cm,none,502210,Watergrass,low,20,6,,349_5,f2t_length_mm,30
350,41.48103438,-120.5189158,MDC,Grandma Tract 8,,8/24/2020 23:36,JS,30x30cm,none,502210,Watergrass,medium,34,11,,350_1,sh_length_mm,220
350,41.48103438,-120.5189158,MDC,Grandma Tract 8,,8/24/2020 23:36,JS,30x30cm,none,502210,Watergrass,medium,34,11,,350_1,f2t_length_mm,30
350,41.48103438,-120.5189158,MDC,Grandma Tract 8,,8/24/2020 23:36,JS,30x30cm,none,502210,Watergrass,medium,34,11,,350_2,sh_length_mm,80
350,41.48103438,-120.5189158,MDC,Grandma Tract 8,,8/24/2020 23:36,JS,30x30cm,none,502210,Watergrass,medium,34,11,,350_2,f2t_length_mm,20
350,41.48103438,-120.5189158,MDC,Grandma Tract 8,,8/24/2020 23:36,JS,30x30cm,none,502210,Watergrass,medium,34,11,,350_3,sh_length_mm,100
350,41.48103438,-120.5189158,MDC,Grandma Tract 8,,8/24/2020 23:36,JS,30x30cm,none,502210,Watergrass,medium,34,11,,350_3,f2t_length_mm,24
350,41.48103438,-120.5189158,MDC,Grandma Tract 8,,8/24/2020 23:36,JS,30x30cm,none,502210,Watergrass,medium,34,11,,350_4,sh_length_mm,84
350,41.48103438,-120.5189158,MDC,Grandma Tract 8,,8/24/2020 23:36,JS,30x30cm,none,502210,Watergrass,medium,34,11,,350_4,f2t_length_mm,22
350,41.48103438,-120.5189158,MDC,Grandma Tract 8,,8/24/2020 23:36,JS,30x30cm,none,502210,Watergrass,medium,34,11,,350_5,sh_length_mm,70
350,41.48103438,-120.5189158,MDC,Grandma Tract 8,,8/24/2020 23:36,JS,30x30cm,none,502210,Watergrass,medium,34,11,,350_5,f2t_length_mm,20
351,41.48095862,-120.5187775,MDC,Grandma Tract 8,,8/24/2020 23:42,JS,30x30cm,none,502210,Watergrass,low,15,3,,351_1,sh_length_mm,90
351,41.48095862,-120.5187775,MDC,Grandma Tract 8,,8/24/2020 23:42,JS,30x30cm,none,502210,Watergrass,low,15,3,,351_1,f2t_length_mm,26
351,41.48095862,-120.5187775,MDC,Grandma Tract 8,,8/24/2020 23:42,JS,30x30cm,none,502210,Watergrass,low,15,3,,351_2,sh_length_mm,24
351,41.48095862,-120.5187775,MDC,Grandma Tract 8,,8/24/2020 23:42,JS,30x30cm,none,502210,Watergrass,low,15,3,,351_2,f2t_length_mm,12
351,41.48095862,-120.5187775,MDC,Grandma Tract 8,,8/24/2020 23:42,JS,30x30cm,none,502210,Watergrass,low,15,3,,351_3,sh_length_mm,0
351,41.48095862,-120.5187775,MDC,Grandma Tract 8,,8/24/2020 23:42,JS,30x30cm,none,502210,Watergrass,low,15,3,,351_3,f2t_length_mm,0
351,41.48095862,-120.5187775,MDC,Grandma Tract 8,,8/24/2020 23:42,JS,30x30cm,none,502210,Watergrass,low,15,3,,351_4,sh_length_mm,0
351,41.48095862,-120.5187775,MDC,Grandma Tract 8,,8/24/2020 23:42,JS,30x30cm,none,502210,Watergrass,low,15,3,,351_4,f2t_length_mm,0
351,41.48095862,-120.5187775,MDC,Grandma Tract 8,,8/24/2020 23:42,JS,30x30cm,none,502210,Watergrass,low,15,3,,351_5,sh_length_mm,14
351,41.48095862,-120.5187775,MDC,Grandma Tract 8,,8/24/2020 23:42,JS,30x30cm,none,502210,Watergrass,low,15,3,,351_5,f2t_length_mm,0
352,41.48124857,-120.5203849,MDC,Grandma Tract 8,,8/24/2020 23:52,JS,30x30cm,none,502210,Watergrass,medium,30,18,,352_1,sh_length_mm,68
352,41.48124857,-120.5203849,MDC,Grandma Tract 8,,8/24/2020 23:52,JS,30x30cm,none,502210,Watergrass,medium,30,18,,352_1,f2t_length_mm,18
352,41.48124857,-120.5203849,MDC,Grandma Tract 8,,8/24/2020 23:52,JS,30x30cm,none,502210,Watergrass,medium,30,18,,352_2,sh_length_mm,76
352,41.48124857,-120.5203849,MDC,Grandma Tract 8,,8/24/2020 23:52,JS,30x30cm,none,502210,Watergrass,medium,30,18,,352_2,f2t_length_mm,16
352,41.48124857,-120.5203849,MDC,Grandma Tract 8,,8/24/2020 23:52,JS,30x30cm,none,502210,Watergrass,medium,30,18,,352_3,sh_length_mm,62
352,41.48124857,-120.5203849,MDC,Grandma Tract 8,,8/24/2020 23:52,JS,30x30cm,none,502210,Watergrass,medium,30,18,,352_3,f2t_length_mm,16
352,41.48124857,-120.5203849,MDC,Grandma Tract 8,,8/24/2020 23:52,JS,30x30cm,none,502210,Watergrass,medium,30,18,,352_4,sh_length_mm,70
352,41.48124857,-120.5203849,MDC,Grandma Tract 8,,8/24/2020 23:52,JS,30x30cm,none,502210,Watergrass,medium,30,18,,352_4,f2t_length_mm,18
352,41.48124857,-120.5203849,MDC,Grandma Tract 8,,8/24/2020 23:52,JS,30x30cm,none,502210,Watergrass,medium,30,18,,352_5,sh_length_mm,30
352,41.48124857,-120.5203849,MDC,Grandma Tract 8,,8/24/2020 23:52,JS,30x30cm,none,502210,Watergrass,medium,30,18,,352_5,f2t_length_mm,10
353,41.48134103,-120.5203779,MDC,Grandma Tract 8,,8/24/2020 23:56,JS,30x30cm,none,502210,Watergrass,low,19,2,,353_1,sh_length_mm,90
353,41.48134103,-120.5203779,MDC,Grandma Tract 8,,8/24/2020 23:56,JS,30x30cm,none,502210,Watergrass,low,19,2,,353_1,f2t_length_mm,24
353,41.48134103,-120.5203779,MDC,Grandma Tract 8,,8/24/2020 23:56,JS,30x30cm,none,502210,Watergrass,low,19,2,,353_2,sh_length_mm,64
353,41.48134103,-120.5203779,MDC,Grandma Tract 8,,8/24/2020 23:56,JS,30x30cm,none,502210,Watergrass,low,19,2,,353_2,f2t_length_mm,18
353,41.48134103,-120.5203779,MDC,Grandma Tract 8,,8/24/2020 23:56,JS,30x30cm,none,502210,Watergrass,low,19,2,,353_3,sh_length_mm,0
353,41.48134103,-120.5203779,MDC,Grandma Tract 8,,8/24/2020 23:56,JS,30x30cm,none,502210,Watergrass,low,19,2,,353_3,f2t_length_mm,0
353,41.48134103,-120.5203779,MDC,Grandma Tract 8,,8/24/2020 23:56,JS,30x30cm,none,502210,Watergrass,low,19,2,,353_4,sh_length_mm,0
353,41.48134103,-120.5203779,MDC,Grandma Tract 8,,8/24/2020 23:56,JS,30x30cm,none,502210,Watergrass,low,19,2,,353_4,f2t_length_mm,0
353,41.48134103,-120.5203779,MDC,Grandma Tract 8,,8/24/2020 23:56,JS,30x30cm,none,502210,Watergrass,low,19,2,,353_5,sh_length_mm,0
353,41.48134103,-120.5203779,MDC,Grandma Tract 8,,8/24/2020 23:56,JS,30x30cm,none,502210,Watergrass,low,19,2,,353_5,f2t_length_mm,0
354,41.48183007,-120.5204523,MDC,Grandma Tract 8,,8/25/2020 0:06,JS,30x30cm,none,502210,Watergrass,low,15,1,,354_1,sh_length_mm,134
354,41.48183007,-120.5204523,MDC,Grandma Tract 8,,8/25/2020 0:06,JS,30x30cm,none,502210,Watergrass,low,15,1,,354_1,f2t_length_mm,48
354,41.48183007,-120.5204523,MDC,Grandma Tract 8,,8/25/2020 0:06,JS,30x30cm,none,502210,Watergrass,low,15,1,,354_2,sh_length_mm,0
354,41.48183007,-120.5204523,MDC,Grandma Tract 8,,8/25/2020 0:06,JS,30x30cm,none,502210,Watergrass,low,15,1,,354_2,f2t_length_mm,0
354,41.48183007,-120.5204523,MDC,Grandma Tract 8,,8/25/2020 0:06,JS,30x30cm,none,502210,Watergrass,low,15,1,,354_3,sh_length_mm,0
354,41.48183007,-120.5204523,MDC,Grandma Tract 8,,8/25/2020 0:06,JS,30x30cm,none,502210,Watergrass,low,15,1,,354_3,f2t_length_mm,0
354,41.48183007,-120.5204523,MDC,Grandma Tract 8,,8/25/2020 0:06,JS,30x30cm,none,502210,Watergrass,low,15,1,,354_4,sh_length_mm,0
354,41.48183007,-120.5204523,MDC,Grandma Tract 8,,8/25/2020 0:06,JS,30x30cm,none,502210,Watergrass,low,15,1,,354_4,f2t_length_mm,0
354,41.48183007,-120.5204523,MDC,Grandma Tract 8,,8/25/2020 0:06,JS,30x30cm,none,502210,Watergrass,low,15,1,,354_5,sh_length_mm,0
354,41.48183007,-120.5204523,MDC,Grandma Tract 8,,8/25/2020 0:06,JS,30x30cm,none,502210,Watergrass,low,15,1,,354_5,f2t_length_mm,0
355,41.48182942,-120.5204853,MDC,Grandma Tract 8,,8/25/2020 0:12,JS,30x30cm,none,502210,Watergrass,medium,29,11,,355_1,sh_length_mm,146
355,41.48182942,-120.5204853,MDC,Grandma Tract 8,,8/25/2020 0:12,JS,30x30cm,none,502210,Watergrass,medium,29,11,,355_1,f2t_length_mm,24
355,41.48182942,-120.5204853,MDC,Grandma Tract 8,,8/25/2020 0:12,JS,30x30cm,none,502210,Watergrass,medium,29,11,,355_2,sh_length_mm,106
355,41.48182942,-120.5204853,MDC,Grandma Tract 8,,8/25/2020 0:12,JS,30x30cm,none,502210,Watergrass,medium,29,11,,355_2,f2t_length_mm,28
355,41.48182942,-120.5204853,MDC,Grandma Tract 8,,8/25/2020 0:12,JS,30x30cm,none,502210,Watergrass,medium,29,11,,355_3,sh_length_mm,46
355,41.48182942,-120.5204853,MDC,Grandma Tract 8,,8/25/2020 0:12,JS,30x30cm,none,502210,Watergrass,medium,29,11,,355_3,f2t_length_mm,12
355,41.48182942,-120.5204853,MDC,Grandma Tract 8,,8/25/2020 0:12,JS,30x30cm,none,502210,Watergrass,medium,29,11,,355_4,sh_length_mm,90
355,41.48182942,-120.5204853,MDC,Grandma Tract 8,,8/25/2020 0:12,JS,30x30cm,none,502210,Watergrass,medium,29,11,,355_4,f2t_length_mm,14
355,41.48182942,-120.5204853,MDC,Grandma Tract 8,,8/25/2020 0:12,JS,30x30cm,none,502210,Watergrass,medium,29,11,,355_5,sh_length_mm,60
355,41.48182942,-120.5204853,MDC,Grandma Tract 8,,8/25/2020 0:12,JS,30x30cm,none,502210,Watergrass,medium,29,11,,355_5,f2t_length_mm,16
356,41.48294395,-120.5211251,MDC,Grandma Tract 8,,8/25/2020 0:21,JS,30x30cm,none,502210,Watergrass,low,34,12,,356_1,sh_length_mm,150
356,41.48294395,-120.5211251,MDC,Grandma Tract 8,,8/25/2020 0:21,JS,30x30cm,none,502210,Watergrass,low,34,12,,356_1,f2t_length_mm,30
356,41.48294395,-120.5211251,MDC,Grandma Tract 8,,8/25/2020 0:21,JS,30x30cm,none,502210,Watergrass,low,34,12,,356_2,sh_length_mm,70
356,41.48294395,-120.5211251,MDC,Grandma Tract 8,,8/25/2020 0:21,JS,30x30cm,none,502210,Watergrass,low,34,12,,356_2,f2t_length_mm,20
356,41.48294395,-120.5211251,MDC,Grandma Tract 8,,8/25/2020 0:21,JS,30x30cm,none,502210,Watergrass,low,34,12,,356_3,sh_length_mm,36
356,41.48294395,-120.5211251,MDC,Grandma Tract 8,,8/25/2020 0:21,JS,30x30cm,none,502210,Watergrass,low,34,12,,356_3,f2t_length_mm,18
356,41.48294395,-120.5211251,MDC,Grandma Tract 8,,8/25/2020 0:21,JS,30x30cm,none,502210,Watergrass,low,34,12,,356_4,sh_length_mm,26
356,41.48294395,-120.5211251,MDC,Grandma Tract 8,,8/25/2020 0:21,JS,30x30cm,none,502210,Watergrass,low,34,12,,356_4,f2t_length_mm,16
356,41.48294395,-120.5211251,MDC,Grandma Tract 8,,8/25/2020 0:21,JS,30x30cm,none,502210,Watergrass,low,34,12,,356_5,sh_length_mm,16
356,41.48294395,-120.5211251,MDC,Grandma Tract 8,,8/25/2020 0:21,JS,30x30cm,none,502210,Watergrass,low,34,12,,356_5,f2t_length_mm,10
357,41.48303837,-120.521145,MDC,Grandma Tract 8,,8/25/2020 0:26,JS,30x30cm,none,502210,Watergrass,low,15,6,,357_1,sh_length_mm,54
357,41.48303837,-120.521145,MDC,Grandma Tract 8,,8/25/2020 0:26,JS,30x30cm,none,502210,Watergrass,low,15,6,,357_1,f2t_length_mm,22
357,41.48303837,-120.521145,MDC,Grandma Tract 8,,8/25/2020 0:26,JS,30x30cm,none,502210,Watergrass,low,15,6,,357_2,sh_length_mm,60
357,41.48303837,-120.521145,MDC,Grandma Tract 8,,8/25/2020 0:26,JS,30x30cm,none,502210,Watergrass,low,15,6,,357_2,f2t_length_mm,18
357,41.48303837,-120.521145,MDC,Grandma Tract 8,,8/25/2020 0:26,JS,30x30cm,none,502210,Watergrass,low,15,6,,357_3,sh_length_mm,20
357,41.48303837,-120.521145,MDC,Grandma Tract 8,,8/25/2020 0:26,JS,30x30cm,none,502210,Watergrass,low,15,6,,357_3,f2t_length_mm,10
357,41.48303837,-120.521145,MDC,Grandma Tract 8,,8/25/2020 0:26,JS,30x30cm,none,502210,Watergrass,low,15,6,,357_4,sh_length_mm,20
357,41.48303837,-120.521145,MDC,Grandma Tract 8,,8/25/2020 0:26,JS,30x30cm,none,502210,Watergrass,low,15,6,,357_4,f2t_length_mm,10
357,41.48303837,-120.521145,MDC,Grandma Tract 8,,8/25/2020 0:26,JS,30x30cm,none,502210,Watergrass,low,15,6,,357_5,sh_length_mm,8
357,41.48303837,-120.521145,MDC,Grandma Tract 8,,8/25/2020 0:26,JS,30x30cm,none,502210,Watergrass,low,15,6,,357_5,f2t_length_mm,0
358,41.4825363,-120.5199266,MDC,Grandma Tract 8,,8/25/2020 0:37,JS,30x30cm,none,502210,Watergrass,low,39,8,,358_1,sh_length_mm,250
358,41.4825363,-120.5199266,MDC,Grandma Tract 8,,8/25/2020 0:37,JS,30x30cm,none,502210,Watergrass,low,39,8,,358_1,f2t_length_mm,32
358,41.4825363,-120.5199266,MDC,Grandma Tract 8,,8/25/2020 0:37,JS,30x30cm,none,502210,Watergrass,low,39,8,,358_2,sh_length_mm,210
358,41.4825363,-120.5199266,MDC,Grandma Tract 8,,8/25/2020 0:37,JS,30x30cm,none,502210,Watergrass,low,39,8,,358_2,f2t_length_mm,22
358,41.4825363,-120.5199266,MDC,Grandma Tract 8,,8/25/2020 0:37,JS,30x30cm,none,502210,Watergrass,low,39,8,,358_3,sh_length_mm,56
358,41.4825363,-120.5199266,MDC,Grandma Tract 8,,8/25/2020 0:37,JS,30x30cm,none,502210,Watergrass,low,39,8,,358_3,f2t_length_mm,26
358,41.4825363,-120.5199266,MDC,Grandma Tract 8,,8/25/2020 0:37,JS,30x30cm,none,502210,Watergrass,low,39,8,,358_4,sh_length_mm,130
358,41.4825363,-120.5199266,MDC,Grandma Tract 8,,8/25/2020 0:37,JS,30x30cm,none,502210,Watergrass,low,39,8,,358_4,f2t_length_mm,32
358,41.4825363,-120.5199266,MDC,Grandma Tract 8,,8/25/2020 0:37,JS,30x30cm,none,502210,Watergrass,low,39,8,,358_5,sh_length_mm,150
358,41.4825363,-120.5199266,MDC,Grandma Tract 8,,8/25/2020 0:37,JS,30x30cm,none,502210,Watergrass,low,39,8,,358_5,f2t_length_mm,30
359,41.48260622,-120.5199088,MDC,Grandma Tract 8,,8/25/2020 0:41,JS,30x30cm,none,502210,Watergrass,low,12,6,,359_1,sh_length_mm,50
359,41.48260622,-120.5199088,MDC,Grandma Tract 8,,8/25/2020 0:41,JS,30x30cm,none,502210,Watergrass,low,12,6,,359_1,f2t_length_mm,24
359,41.48260622,-120.5199088,MDC,Grandma Tract 8,,8/25/2020 0:41,JS,30x30cm,none,502210,Watergrass,low,12,6,,359_2,sh_length_mm,42
359,41.48260622,-120.5199088,MDC,Grandma Tract 8,,8/25/2020 0:41,JS,30x30cm,none,502210,Watergrass,low,12,6,,359_2,f2t_length_mm,24
359,41.48260622,-120.5199088,MDC,Grandma Tract 8,,8/25/2020 0:41,JS,30x30cm,none,502210,Watergrass,low,12,6,,359_3,sh_length_mm,50
359,41.48260622,-120.5199088,MDC,Grandma Tract 8,,8/25/2020 0:41,JS,30x30cm,none,502210,Watergrass,low,12,6,,359_3,f2t_length_mm,20
359,41.48260622,-120.5199088,MDC,Grandma Tract 8,,8/25/2020 0:41,JS,30x30cm,none,502210,Watergrass,low,12,6,,359_4,sh_length_mm,22
359,41.48260622,-120.5199088,MDC,Grandma Tract 8,,8/25/2020 0:41,JS,30x30cm,none,502210,Watergrass,low,12,6,,359_4,f2t_length_mm,10
359,41.48260622,-120.5199088,MDC,Grandma Tract 8,,8/25/2020 0:41,JS,30x30cm,none,502210,Watergrass,low,12,6,,359_5,sh_length_mm,14
359,41.48260622,-120.5199088,MDC,Grandma Tract 8,,8/25/2020 0:41,JS,30x30cm,none,502210,Watergrass,low,12,6,,359_5,f2t_length_mm,8
360,41.48293425,-120.519253,MDC,Grandma Tract 8,,8/25/2020 0:47,JS,30x30cm,none,502210,Watergrass,low,14,1,,360_1,sh_length_mm,40
360,41.48293425,-120.519253,MDC,Grandma Tract 8,,8/25/2020 0:47,JS,30x30cm,none,502210,Watergrass,low,14,1,,360_1,f2t_length_mm,12
360,41.48293425,-120.519253,MDC,Grandma Tract 8,,8/25/2020 0:47,JS,30x30cm,none,502210,Watergrass,low,14,1,,360_2,sh_length_mm,0
360,41.48293425,-120.519253,MDC,Grandma Tract 8,,8/25/2020 0:47,JS,30x30cm,none,502210,Watergrass,low,14,1,,360_2,f2t_length_mm,0
360,41.48293425,-120.519253,MDC,Grandma Tract 8,,8/25/2020 0:47,JS,30x30cm,none,502210,Watergrass,low,14,1,,360_3,sh_length_mm,0
360,41.48293425,-120.519253,MDC,Grandma Tract 8,,8/25/2020 0:47,JS,30x30cm,none,502210,Watergrass,low,14,1,,360_3,f2t_length_mm,0
360,41.48293425,-120.519253,MDC,Grandma Tract 8,,8/25/2020 0:47,JS,30x30cm,none,502210,Watergrass,low,14,1,,360_4,sh_length_mm,0
360,41.48293425,-120.519253,MDC,Grandma Tract 8,,8/25/2020 0:47,JS,30x30cm,none,502210,Watergrass,low,14,1,,360_4,f2t_length_mm,0
360,41.48293425,-120.519253,MDC,Grandma Tract 8,,8/25/2020 0:47,JS,30x30cm,none,502210,Watergrass,low,14,1,,360_5,sh_length_mm,0
360,41.48293425,-120.519253,MDC,Grandma Tract 8,,8/25/2020 0:47,JS,30x30cm,none,502210,Watergrass,low,14,1,,360_5,f2t_length_mm,0
361,41.48296662,-120.5192958,MDC,Grandma Tract 8,,8/25/2020 0:50,JS,30x30cm,none,502210,Watergrass,low,26,6,,361_1,sh_length_mm,90
361,41.48296662,-120.5192958,MDC,Grandma Tract 8,,8/25/2020 0:50,JS,30x30cm,none,502210,Watergrass,low,26,6,,361_1,f2t_length_mm,20
361,41.48296662,-120.5192958,MDC,Grandma Tract 8,,8/25/2020 0:50,JS,30x30cm,none,502210,Watergrass,low,26,6,,361_2,sh_length_mm,60
361,41.48296662,-120.5192958,MDC,Grandma Tract 8,,8/25/2020 0:50,JS,30x30cm,none,502210,Watergrass,low,26,6,,361_2,f2t_length_mm,22
361,41.48296662,-120.5192958,MDC,Grandma Tract 8,,8/25/2020 0:50,JS,30x30cm,none,502210,Watergrass,low,26,6,,361_3,sh_length_mm,50
361,41.48296662,-120.5192958,MDC,Grandma Tract 8,,8/25/2020 0:50,JS,30x30cm,none,502210,Watergrass,low,26,6,,361_3,f2t_length_mm,20
361,41.48296662,-120.5192958,MDC,Grandma Tract 8,,8/25/2020 0:50,JS,30x30cm,none,502210,Watergrass,low,26,6,,361_4,sh_length_mm,0
361,41.48296662,-120.5192958,MDC,Grandma Tract 8,,8/25/2020 0:50,JS,30x30cm,none,502210,Watergrass,low,26,6,,361_4,f2t_length_mm,0
361,41.48296662,-120.5192958,MDC,Grandma Tract 8,,8/25/2020 0:50,JS,30x30cm,none,502210,Watergrass,low,26,6,,361_5,sh_length_mm,0
361,41.48296662,-120.5192958,MDC,Grandma Tract 8,,8/25/2020 0:50,JS,30x30cm,none,502210,Watergrass,low,26,6,,361_5,f2t_length_mm,0
362,41.48395688,-120.5155992,MDC,Grandma Tract 4,,8/25/2020 15:05,JS,30x30cm,none,502210,Watergrass,low,60,2,Also smartweed,362_1,sh_length_mm,142
362,41.48395688,-120.5155992,MDC,Grandma Tract 4,,8/25/2020 15:05,JS,30x30cm,none,502210,Watergrass,low,60,2,Also smartweed,362_1,f2t_length_mm,36
362,41.48395688,-120.5155992,MDC,Grandma Tract 4,,8/25/2020 15:05,JS,30x30cm,none,502210,Watergrass,low,60,2,Also smartweed,362_2,sh_length_mm,74
362,41.48395688,-120.5155992,MDC,Grandma Tract 4,,8/25/2020 15:05,JS,30x30cm,none,502210,Watergrass,low,60,2,Also smartweed,362_2,f2t_length_mm,18
362,41.48395688,-120.5155992,MDC,Grandma Tract 4,,8/25/2020 15:05,JS,30x30cm,none,502210,Watergrass,low,60,2,Also smartweed,362_3,sh_length_mm,0
362,41.48395688,-120.5155992,MDC,Grandma Tract 4,,8/25/2020 15:05,JS,30x30cm,none,502210,Watergrass,low,60,2,Also smartweed,362_3,f2t_length_mm,0
362,41.48395688,-120.5155992,MDC,Grandma Tract 4,,8/25/2020 15:05,JS,30x30cm,none,502210,Watergrass,low,60,2,Also smartweed,362_4,sh_length_mm,0
362,41.48395688,-120.5155992,MDC,Grandma Tract 4,,8/25/2020 15:05,JS,30x30cm,none,502210,Watergrass,low,60,2,Also smartweed,362_4,f2t_length_mm,0
362,41.48395688,-120.5155992,MDC,Grandma Tract 4,,8/25/2020 15:05,JS,30x30cm,none,502210,Watergrass,low,60,2,Also smartweed,362_5,sh_length_mm,0
362,41.48395688,-120.5155992,MDC,Grandma Tract 4,,8/25/2020 15:05,JS,30x30cm,none,502210,Watergrass,low,60,2,Also smartweed,362_5,f2t_length_mm,0
363,41.4839396,-120.5156759,MDC,Grandma Tract 4,,8/25/2020 15:11,JS,30x30cm,none,502210,Watergrass,low,78,4,Lots of smartweed,363_1,sh_length_mm,104
363,41.4839396,-120.5156759,MDC,Grandma Tract 4,,8/25/2020 15:11,JS,30x30cm,none,502210,Watergrass,low,78,4,Lots of smartweed,363_1,f2t_length_mm,28
363,41.4839396,-120.5156759,MDC,Grandma Tract 4,,8/25/2020 15:11,JS,30x30cm,none,502210,Watergrass,low,78,4,Lots of smartweed,363_2,sh_length_mm,52
363,41.4839396,-120.5156759,MDC,Grandma Tract 4,,8/25/2020 15:11,JS,30x30cm,none,502210,Watergrass,low,78,4,Lots of smartweed,363_2,f2t_length_mm,14
363,41.4839396,-120.5156759,MDC,Grandma Tract 4,,8/25/2020 15:11,JS,30x30cm,none,502210,Watergrass,low,78,4,Lots of smartweed,363_3,sh_length_mm,74
363,41.4839396,-120.5156759,MDC,Grandma Tract 4,,8/25/2020 15:11,JS,30x30cm,none,502210,Watergrass,low,78,4,Lots of smartweed,363_3,f2t_length_mm,22
363,41.4839396,-120.5156759,MDC,Grandma Tract 4,,8/25/2020 15:11,JS,30x30cm,none,502210,Watergrass,low,78,4,Lots of smartweed,363_4,sh_length_mm,40
